"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Early-demographic dividend","EAR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.597789856469563","0.59722171175279","0.273281487456691","0.413961251890247","-0.216491643517925","0.950291334691841","0.154173426305734","0.349257967115552","0.471047181909726","0.235971378589633","0.112158743518707","0.931870171816088","1.12411234310673","0.666919775949629","0.643116587769017","0.38778069444676","0.455691973141927","0.238643556275762","0.540507602041394","0.519458515337738","0.613717664134179","0.845070754971738","0.820872749083683","0.757434854927556","1.19727789566179","1.265934354927","1.4236698724601","1.85570808836511","1.62063450514798","1.79092241328511","1.3692599581062","1.57750303859875","1.29976678672868","0.918589172745572","1.12487803830428","1.64697101630543","1.91090116735022","1.9099384421422","1.90295374753456","1.33024476169243","1.21714072236175","1.10563074522832","1.82410776417821","2.13457501575218","1.76753775468532","2.19088088098193","1.9591831366187","1.958028218367","2.0486890383005","1.96482524358718","",
"East Asia & Pacific","EAS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.579431579947145","0.639723825723201","0.596683217347363","0.336875071047012","0.501172125380412","0.443817807612961","0.397268142557892","0.290451564731295","0.294444653817842","0.287384925929668","0.333031189702521","0.45218182070978","0.434284581644353","0.438234845458094","0.287431204673919","0.312017534875426","0.445163280786708","0.584890249254339","0.591988370942807","0.523064855410635","0.708242096261141","0.511655448244248","0.648866200074373","0.911695179668221","0.970297462454173","1.05716491090188","1.14909416042207","1.38571784451906","1.37698067119203","1.61531221156105","2.0069055433821","1.5506560359814","1.31731722100071","1.30031834144413","1.78037318617079","1.54462419148376","2.13978772806701","2.50344444081097","2.03280745885912","1.4263450610839","2.11074167085306","2.03291627284342","2.44079583448308","2.76744292037011","2.86771694497702","2.81643728547772","2.3405319672037","2.30380520101913","2.28356509290145","2.03099727537215","",
"Europe & Central Asia (excluding high income)","ECA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.339440203562341","0.27681030927835","0.210463507436873","0.307101648351648","0.179775716014522","0.255412348743407","0.0195007288629738","0.0460147685316671","0.0521896453631709","0.0838981678125337","0.0203094894645295","0.104498931859478","0.0655633486898219","0.0587919931594613","0.142241795294537","0.114732832005273","0.127453959886311","0.0738276385379737","","","","","0.320794331782674","0.484184599694198","0.424675275533685","0.751427768175667","0.878596241044248","1.51771078726075","1.45642315617644","1.61342796091039","1.30351749874715","2.06384424353752","1.72583385171555","2.37464036468641","3.33092638049692","3.25870421368794","4.89954745203279","5.38383218981092","5.01852266209377","3.50565579649254","2.83248970317678","3.14701982367925","2.63561873263098","2.73993997094947","1.6592031256515","1.85363792028754","3.12316673937514","2.1703385650457","1.47110138305375","2.19495566312669","",
"Europe & Central Asia","ECS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.70436285906101","0.623267884544123","0.571462932476958","0.671230107075727","0.772656745701021","0.531938905495127","0.411861384180287","0.554443969529721","0.498097441060825","0.517458644275277","0.543908080991127","0.478291234805569","0.444305484754034","0.475083933177575","0.311357639807259","0.511053690270133","0.58292784398764","0.704357596741531","1.01803602162142","1.25766860438092","1.40934369311951","1.09665068296949","0.92742948042504","1.06981974915782","1.07213864088372","1.39534423520483","1.42351494896452","1.82594416324734","3.30509867364983","5.75089724546109","8.55744849641595","4.51795504631001","3.75331539294738","2.89112758961236","2.81381456603615","6.10574405785045","7.10009204859191","8.89771399234072","5.37302456508229","3.22987251999147","3.5730694461989","4.61100333814653","3.71238042589846","3.20779740527722","2.46659667533342","5.24352399176093","6.58760806069707","4.18391741155001","-0.714527375720348","1.03655840987939","",
"Ecuador","ECU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","3.09519199757299","5.88551330393403","2.53610557871664","1.34386652249807","1.16376694869207","1.23259154300657","-0.218875557393476","0.312886954168932","0.407632553170582","0.447261075927501","0.391465718880209","0.275093486735419","0.200703933173697","0.291502981668326","0.29563905461818","0.361535121721331","0.528922805369612","0.882009256068713","1.18756778476777","1.1518391261415","0.826810818532832","0.941811624600907","0.983738573731403","2.50133095620069","2.537928973021","1.85193034031665","1.98078257206972","2.57065775466879","3.10908156656419","3.30059048812225","-0.127889942196138","2.2010848604506","2.74357251922969","2.68713110026757","2.28724133046501","1.18874605515093","0.579950851142313","0.380084250544775","1.71204486362154","0.493652335536362","0.23850542024117","0.814974200589349","0.645345741976643","0.764305489903436","0.759282221720076","1.33215455916871","0.756499197382177","0.59878062301187","1.29076593953157","0.901245435241553","",
"Egypt, Arab Rep.","EGY","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.00845539730134933","0.02683150161448","0.00032259320007784","0.00693169877408056","0.00140860892861163","0.0687747333509215","0.458095934134773","0.727581477333194","2.1480724692318","6.74942923338636","2.5301709199176","3.39975005914541","1.06154257365756","1.58236842331316","2.14635660163926","3.01527740329376","2.95109102688694","2.34260249653259","3.40193181818182","3.144613175915","1.70781419624217","0.676690666666667","1.09661732566499","1.05842525773196","2.42013257142857","0.994028431372549","0.940414995640802","1.13537589319293","1.26843702157272","1.1743928153446","1.23699720670391","0.527384722609423","0.759753233043019","0.295683832335329","1.59083618380383","5.99950900649954","9.34856726566294","8.87633606337272","5.8314126186488","3.54835118019574","2.91601657550141","-0.204542848807527","1.00234071774049","1.45343420769727","1.50925042253521","2.10258128401326","2.43856278142762","3.1428260518732","3.2602627890206","2.97283696285301","",
"Euro area","EMU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","0.535680880518919","0.57183695313591","0.576312904834471","0.597747056034762","0.419925586624223","0.326902563809202","0.41048626300833","0.433437056256267","0.39348089343919","0.357323520324241","0.373025961077352","0.335077975850475","0.387602426382889","0.403130124256858","0.419604543331242","0.396871010581191","0.560994668573083","0.749288966701337","0.98427839776028","1.042975557979","0.908854075845171","0.900085836133584","0.960588393325323","0.864738336069666","1.06472621481439","1.23457098670321","1.3124888174837","2.42971643879904","4.96908086486292","8.59403290009019","4.87670612058521","3.53428396828723","3.04171924960892","2.66346114960187","6.01708853393493","7.31924576717484","9.96241421010089","4.66002563726985","3.39970987394643","4.24563554670591","6.00782992135179","4.47979907280177","4.51958900402882","2.84400605075707","6.36901965579167","5.00887071117453","3.84736767676529","-0.163965235557207","-0.172372254062041","",
"Eritrea","ERI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2873318249158","5.94284422038848","0.0061021705659422","12.0800586212054","3.94553485154135","1.6124580670718","3.12155476323339","2.87272077462178","2.17335357176259","0.130327756386122","1.26949254414517","0.546786308376952","2.82570036794966","4.9011804838025","5.72501513985957","1.8886183675912","","","","","","","","","",
"Spain","ESP","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.541555941338137","0.433295820589893","0.453220114546117","0.495933813326443","0.368032543790051","0.594748978220345","0.403032120599911","0.458798102401209","0.733598103855613","0.650884304900209","0.641284342342332","0.841568277569463","0.909548257698783","0.949036375675546","1.029517604291","1.08842677559386","1.37298401040728","1.43395463404209","1.86637614914466","2.03212444681992","2.60616678962101","2.16450363512399","2.10419813480618","2.05840157702473","1.65345758769446","1.34745945271764","1.52529522405733","1.59871604967868","2.53783621300102","3.09260842500063","6.78694390221214","4.60864423581495","5.57981651835264","3.39538088887296","2.36794580181851","2.34181137917211","2.61468231232965","4.63475472746274","4.55866954148651","0.642832486133276","2.5768123129475","1.81447968715079","1.57368379556953","3.49680634167963","2.40567289745613","1.92759596471091","3.59177021418208","2.41086232388723","3.89935670489425","1.06337719494793","",
"Estonia","EST","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.592689682119","3.46531703682218","5.3167878717308","10.4966423724993","5.6608955345096","7.31923766598522","9.47918147111243","4.59059944726891","10.5149208720018","8.94863599334541","21.6743735548718","10.3282677580747","13.5111961567386","8.12295909046474","9.50590313222057","13.2776301644787","4.82732416229753","7.76414111514592","4.37277047326098","6.69826486164205","-3.12681996519152","3.84828519244295","6.46281562080301","4.04447771570822","9.86641705673601","",
"Ethiopia","ETH","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.00162012877300718","0.0396344000013467","0.248414012768025","0.184499327663341","0.256553048934515","3.35874839824307","3.33413278780113","0.908732803579197","1.63350636934485","4.24475958430851","3.2480726995032","5.39212251252315","5.38041579859625","2.13780093729558","3.56823527416241","1.12647092519686","0.400997134132692","0.68272936693443","0.963030625359937","1.96735663905254","0.643172898229037","2.82041233399941","3.33569111068815","4.06648856065021","5.57621272833279","4.91270717554002","3.98771253765884","2.65736063499647","",
"European Union","EUU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.605534382243586","0.52086942283182","0.552386404955075","0.558006913176006","0.577332139776372","0.409320159485232","0.289942853873151","0.387719805910534","0.409582395917777","0.378338644350503","0.342239569208343","0.354626220201666","0.329009300710279","0.371375884865224","0.384113201941045","0.407542896708018","0.402963265280321","0.532200171051636","0.734752174936628","0.964747357040369","1.00714329308111","0.977338098196959","0.87036858066088","1.03216515350059","1.00857404878609","1.33564211584833","1.30763486942665","1.51319094154774","2.76923473711019","5.7277888795847","8.75800098820797","4.97166696255539","3.66885671140004","2.96096896965777","2.7528095548971","6.14160612287791","7.17735864207971","10.0425184663573","5.10116575719228","3.25552831863606","3.70862701734584","5.57732303589258","4.0174422374835","3.98504347853854","2.75491088268333","5.70922670184998","5.25556135495656","3.65028609827833","-0.269389881731177","0.75382118135099","",
"Fragile and conflict affected situations","FCS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.827273331048277","1.44715135053232","0.244325191395286","0.80113433401044","0.0841218296024263","0.916506448981409","-0.134137256122902","0.383878246850401","0.364261138532961","0.375036283772694","-0.0928158782456707","0.310776967225216","0.292301317793879","0.237771865232143","0.142450871372581","0.408467577542168","0.10941523739632","0.338368686067279","0.253676567067351","0.844999250027613","0.305532850749007","1.2377492909696","0.949458773996061","1.1173699262144","1.0847264180433","0.736882059636117","1.01151271590448","2.11387060561214","1.61224925345748","1.04316532383964","1.05864879429206","1.02386494461987","0.863330176939795","1.05141775223197","0.760804139346962","0.787646207794018","0.654557832514625","0.722774430814312","0.591843657639063","0.437525370243468","0.402270755838128","0.428155019880481","2.41498641873549","1.71852873866325","1.0668934382792","1.84727622266577","1.7375764689882","2.0563359129929","1.57085860562772","1.54426814392685","",
"Finland","FIN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.158485345166055","0.199562471049548","0.250963392167477","0.0667612846395429","0.140851750307056","0.231639050435741","0.182056691115639","0.143464230154906","0.093217689251284","0.061909032849228","0.0521010640639292","0.189990219452517","0.00172465119148701","0.165714758187644","0.257492462728555","0.201359905123887","0.551203223943103","0.298482233707509","0.487572249859841","0.411870739731952","0.574223938542368","-0.182278447064837","0.352226819740318","0.967925393581486","0.268964373790316","1.0810883434825","0.569873751348834","1.93368085598845","9.33679172029042","5.76681464876161","10.7409341015648","2.49164322266895","5.79266455369828","3.48293413476715","3.43810970089102","5.3063103608133","2.13857286562128","8.58392364604491","6.82002914651191","-3.49542361837802","4.90446686959507","-2.18279337702034","1.90901997719354","-1.81442926694912","6.38571104919242","7.45825431451148","2.12963705332205","6.7247103066094","-3.83615705959482","5.80829117377838","",
"Fiji","FJI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","2.91069864442127","2.62361963190184","2.68434749330272","3.68576302519568","2.56001777777778","2.06059529505774","1.05535592078072","2.37654099827647","1.47002164625463","0.997366830820587","3.0213765192024","2.93362087093378","3.08408548161324","2.84445347692688","1.97914825750682","1.89919426587267","0.622581545605523","1.37187232515613","2.84714769327523","2.58789963143155","-2.27271448368861","-2.9040993143243","2.46614911516097","-0.198219269589054","-1.71333724750092","-1.15122320894504","-3.3911355115158","-2.87982187301426","1.23000947174345","-7.59540449658126","0.0352378319008256","2.49941247291438","1.67309841241215","1.75228459031929","9.25370794256615","5.80281173569053","18.9830079707872","13.7414773077002","19.2785877551773","10.7423905992561","5.67079237442896","5.75325908942983","6.98169170080145","5.81800530522945","7.77995126554542","4.3859296045859","7.94327450047468","7.24030046575013","8.40046167281378","5.86366996160044","",
"France","FRA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.418448075758428","0.316723877824776","0.322695756218255","0.425624843389267","0.646692012144349","0.433400883806224","0.262522928578932","0.462162850952539","0.487750171258557","0.421580945996769","0.468106015362696","0.401205878861195","0.271047895060443","0.308227516502978","0.451867818397614","0.469230252751563","0.422034252908678","0.550188789421999","0.833285657578695","1.00505325773665","1.0387249494969","1.1938090850068","1.55833266381818","1.56892947410949","1.13323678428811","1.48250444153683","1.36838946976613","1.5863558407043","1.96382525516541","3.07984400993161","3.03829068496787","3.6428127196957","3.44983900300987","2.30107265381256","1.68302787373188","3.87669277220017","3.40538557579591","3.15283684570179","2.32997003593818","0.684810625936121","1.47163016303539","1.54489707501224","1.22752640558907","1.12374280873532","0.203525272366494","1.75642996529439","1.32739278028377","1.38554274486557","2.77793468421604","2.1064677762116","",
"Faroe Islands","FRO","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","6.32982242056283","","","","","","",
"Gabon","GAB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","-0.216181176181592","4.11331719311057","4.04173338050621","2.19983737464052","5.15471927467551","7.73547211655413","1.28596636464146","1.24228065215508","2.36646884273042","1.8166304685078","0.73656270736561","1.41305383515946","3.64118092354288","3.29799582140347","0.228119778948717","0.451849383538814","3.23916178841103","2.7364899104045","3.45679011952234","-0.729314863347054","1.23411082315195","-1.01036539925727","2.26987150262261","-2.59704974082741","-2.37669287395473","-3.94238828928462","-5.00720926149844","-2.1534850333345","2.95769388932015","1.91835587390645","5.4731254208","-2.00298896631497","0.0217546416082307","1.53052255171909","4.04069399659597","3.40362363481615","2.59310034373713","5.25722215694259","4.45376476012047","5.2475707228544","3.64540445617961","6.16978511740169","3.94472341865384","1.84153856749947","6.93864682138912","0.289976986585147","8.86815359128915","8.80156949711693","8.17598997201519","9.20409819527482","",
"United Kingdom","GBR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.13872859052871","1.19585291667596","0.710712760088409","1.41412745627602","2.12182327411176","1.37267618730267","1.29235580557936","1.68267205120844","1.12758624698224","1.47370581928106","1.79181968888777","1.08723167304469","1.05101856977298","1.05771880105628","-0.0752615937834715","1.11928039047476","1.42482066983063","1.75464033712155","2.90410516796534","2.92466121996993","3.78380567982468","2.03397301702108","1.95066544669245","1.85476418901582","1.71516994974046","2.16345581960249","2.28014990527745","3.29012840462927","6.64195923917191","7.70521112637008","9.87471449203649","3.41204734621536","5.03120638315154","1.75058809254275","3.59480986842281","9.92810865180166","7.4947350090532","6.74509503124213","8.62416685899897","0.599683319904964","2.67890814899942","1.00983723401417","1.71931104646277","1.94318633029263","1.90758944697346","1.53331141093472","11.9291547673272","4.64461035873752","2.79781953947515","0.0776981181722485","",
"Georgia","GEO","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.318209021389782","","","6.90780807482052","7.34182792059099","2.93923386314323","4.29984428089904","3.41270453057791","4.72354263374493","8.39055718644147","9.61361623129554","7.06784834416032","15.123755846046","18.5993892603923","12.5222577594644","6.13737283911673","7.52166776509825","7.74510729445282","5.87198283027116","6.08836242104742","10.420824206159","11.6041937228191","10.9525185781812","11.8090641684166","7.15754639490257","7.67353212632608","",
"Ghana","GHA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","3.06090738379814","1.265975856","0.544432060390764","0.584061696658098","0.493019313304721","2.52196697706377","-0.660372191231682","0.60253675395033","0.264745237383442","-0.0696477925023032","0.350938112573509","0.385174112113055","0.403865773675261","0.0591530023147393","0.0453280406266979","0.124324481005574","0.0750750404092352","0.0926139410187668","0.0961937854596098","0.285618303587179","0.251308552362022","0.30318896293309","0.35080051732596","2.09511634513571","4.2795004803074","1.64729672200937","1.73035709561061","1.18700242322899","2.23767807585569","3.1569995821145","3.3293033790627","1.68055528267145","0.955673775121772","1.79171535286142","1.56811418648954","1.34922645094427","3.11145897327568","5.57107526916742","9.46666398642932","9.1083006226202","7.84957786927708","8.25574398173994","7.98266001107745","5.13665019969042","6.13949362332785","6.4613281838022","6.20550634742156","5.38848685157722","4.44140705490139","5.67745282272176","",
"Gibraltar","GIB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.421013227115587","0.629427409672993","0.657636472814075","0.506983995691153","0.669728898721954","1.28587901836663","0.599460416838243","0.0829496756773146","0.00620733780307789","0.020819173379939","0.614479058621678","0.457250783337237","0.49632487222515","1.83320564586727","0.331913232936639","0.0592697635066877","1.01688067719297","2.29123272404856","2.69292057363214","3.57498925190059","2.96207180132655","6.14302862816752","5.48348899950125","1.35523735774528","1.47881338478072","14.0905036354573","7.92820649561991","0.00226821963570148","-0.840221283360287","0.605767933618839","18.8280086486388","5.59427174884572","2.97511257024732","0.328552809586355","",
"Gambia, The","GMB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.191216154199174","3.05049781659389","2.87348817567568","1.862","1.25264185478951","0.0868187274909964","0.802214336317847","-0.405520162475869","1.22486179163806","5.97006419595918","0.116143677065239","0.918740855945941","0.124970206200385","-0.187400534907575","-0.958617054751416","-0.22150861823767","-1.07193139390168","0.691312137317751","0.441598291432846","4.82678064329074","4.45308747760827","1.34292930805403","0.885295183023634","1.42259819721652","1.30160412592698","0.983368797135463","1.2561480596061","1.45172097338884","2.82047073744559","6.07322636749843","5.55871041308145","5.16141192271607","7.40649101750925","3.75179955508876","5.77256609526234","5.2204108524705","7.79879095595874","6.10256555461061","4.53284925502074","2.72024309439199","2.40660084845621","2.55921653249812","2.91047888419761","4.96800504791773","1.87188528095031","5.22255549038334","4.70369933133572","4.27524081723773","4.89653694972418","3.92177459030247","",
"Guinea-Bissau","GNB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","-0.119281659981017","","0.0347913194723128","","0.194030810609566","","","0","0","1.65368152809187","1.00099923965505","0.629679310368886","0.0690304367924068","0.413479126905348","0.220509218572025","0.827997818176144","0.812754018951346","2.57607321218784","1.39310560345273","0.182497207627545","0.0157500825860242","0.380889298192746","4.27446144479809","2.13464623858734","0.325634875129837","0.189242619240965","0.100762110904178","0.848539281034391","0.838921677753437","0.36003887008467","1.48075602458556","3.01960831338891","2.69333137007551","0.763697295273439","2.27558097265646","3.08752396248885","2.27528850718255","0.669676524927868","1.87744384083206","2.73507439382533","1.77208303662279","1.20624600480255","1.16215847772031","1.36670254905123","4.97754701310162","",
"Equatorial Guinea","GNQ","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","-0.490043635816068","1.01592409698718","1.1700523231932","4.31232227313566","3.927972267083","7.36839656771809","1.79975868333508","0.497340900753016","1.0086094599928","9.87677245681127","37.2610561935247","4.4677054058845","16.3925178302921","16.8594772052576","89.4756129038108","161.823750557721","12.0838694317738","74.1238991684881","24.8416890742138","14.7705365160486","64.3841004514478","17.8991452347517","27.760575286966","7.7291472030674","9.36000533137974","4.65478291557773","9.50702130455371","-4.01962841654542","10.8879553284905","16.7581567333769","9.2474046839172","4.40075606331327","2.65594379263594","0.771291927175499","1.76955843936182","0.480381915928471","2.49839686024057","3.02418424032681","3.96142681823214","",
"Greece","GRC","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.380521452761721","0.287833878732846","0.325723034473476","0.277431633323515","0.264286178541092","0.0841341362783758","0.979044096510224","1.06976306502421","0.966790212240232","1.12514479465332","1.18248103107566","0.993380517889708","0.798271781200894","0.88814485523144","1.00999532641562","0.934738693653233","0.835408648697146","1.04032199119347","1.18933228590409","0.949866222184129","1.02665112772947","1.07947984317167","0.984300468920905","0.897903177897498","0.84132490532487","0.769296150489599","0.725345060009379","0.687354355598753","0.0492978611948149","0.0580192708052569","-0.00629772312613624","0.00146945199138778","0.0222195515679132","0.69733405516585","0.893030376398785","0.277857742772796","1.97989469167619","0.614485751685881","1.61751241030162","0.838271129565425","0.179536226617937","0.386444591621212","0.686691740802452","1.23315795004618","1.14709639825347","0.648725492766467","1.39808627408544","1.72516599212002","1.89928082167089","2.43713306986598","",
"Grenada","GRD","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","-0.139870908579716","1.58510210005355","0","0","0","1.51472161927887","1.8967622327697","1.92395815483648","2.4510516755026","2.38898282779597","6.84724044961457","6.3384830094354","3.92083713990509","4.62931727452116","5.07852815781564","7.28058070781049","6.53562032624543","5.93983676727061","5.83851031177906","4.62317630583786","8.54176531327455","10.9183209092615","8.62054856317917","7.19311842194662","11.2880784953423","10.084243048079","15.0869525465053","10.8516634498011","10.08648828541","12.8505885898894","20.6350576439493","16.3240308783059","13.2969808551875","7.83655279406733","5.47715393715001","3.93681227436205","8.8638298977752","11.4093619865642","15.3786019529369","10.6941460397484","12.3313483454989","13.1800184461403","10.8060566325656","",
"Greenland","GRL","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.54411764705882","1.44095122934301","0.756674439632608","1.35450718688669","1.49928835993321","2.19424559093777","0.286349149595714","1.77903469467988","2.09534470743107","1.6950134240717","1.4050541332961","1.47661917595286","0.884478635464448","0.497237547083423","0.401267155213652","0.635694421557388","0.951332232912412","2.12015136627297","4.20704806640199","0.90598617587788","0.623519205826901","0.96426810091104","0.901268293400374","1.25000631000284","0.502186066465191","0.513121288070686","0.490595256545279","3.54917970403487","6.94130368276462","5.04738067531559","-4.08837713928081","-5.08820449834112","-4.97449876130187","0.0903239703402523","1.36317639320526","2.01616338268204","2.13586651977653","2.55959059342737","1.89951505181729","1.34628564826935","2.71031682234329","1.87037811588477","2.82256117029867","2.87215633283167","2.43301104341574","1.93508421445702","1.28045247920901","1.39328243744598","1.25995863140534","1.51821203481139","",
"Guam","GUM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","3.36071695294996","-0.865094841340188","0.876022025696646","2.67059553349876","0.313396878600608","0.161684210526316","1.10245576973858","-0.392261465956473","0.792774315689832","0.110895727009337","0.0975191137845371","-0.311695559877472","0.91977870016828","0.96730245263851","1.02575304559163","0.399343043914244","-1.78341022043365","1.22676255462554","0.507491554071811","-0.542420167033117","1.99202050400334","3.54055330287943","39.2453267428425","15.3137609092754","19.7254472806369","11.9718135843196","8.36397760734315","6.94131112506582","6.13214194627018","6.62103918322616","9.41532518977148","7.8633178365234","6.0044226038902","3.51248308390715","3.80800361007364","9.31043894391441","4.30284935740521","5.58043244064907","5.88393199021475","5.18058909263255","5.76769629104059","6.68583866568761","6.83986953955434","4.81209217156845","5.75992397167508","3.21740985101614","3.6284858008664","6.89409503910073","24.6552899505381","32.7649489760172","",
"High income","HIC","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.435702889571044","0.422401284801379","0.413638455496413","0.429581818023177","0.465932308994846","0.432793380297015","0.315802574359156","0.395379234998043","0.40544676750858","0.442755061845725","0.527040721664103","0.64639782378129","0.62222064885757","0.479293079707671","0.524923245378571","0.328913972186954","0.594372457360137","0.914806295549885","0.934577037871015","1.08287439263095","1.16693249999868","0.732721660144718","0.672044933455226","0.791348222111114","0.842654411052037","1.04975089865652","1.15738194079485","1.46362759228896","2.45825089888934","3.8160190748317","5.09295600784147","2.66595655641763","2.08370404308555","1.76602104195256","2.14173245232842","3.35358850160146","4.53420439667574","5.87641866693393","3.89029673914237","2.25661930644489","2.7501444373167","3.20709774476008","2.70313518777419","2.71298337979331","2.45895871272794","4.2489241781402","4.3383317639284","3.13867524440913","0.713000875715697","1.55485471489946","",
"Hong Kong SAR, China","HKG","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.31084289439686","1.32894029762342","1.93415095157905","3.37821436447382","1.63435850645705","3.75556108453435","1.98318244139866","1.74139398341737","2.60651082251138","2.87696375726978","2.4607003482659","6.64227462758861","3.83030886659847","3.82560466828479","3.84269326686","-0.748526726522842","4.5971694676683","12.3459339143009","8.33891460715996","2.9671231712961","4.25730542342098","1.14755443100435","3.7281884951805","5.75770552701133","5.7638020198344","4.29535942214254","6.54918287034161","6.4099066161102","8.25370241703623","15.2957120663805","41.0651210039997","18.4717360559594","4.05643913833253","11.5050419796745","13.1249372796878","22.5605048931489","23.2007132859484","29.3581158283685","30.5706338442194","25.3569801987172","36.1747620158536","38.684029536737","28.5143719894717","27.8775202185389","44.550793381462","58.5187499629812","41.5347722352985","36.8406960455839","26.8284572383635","16.0597056698599","",
